gene	orthogroup	ref_sps	relative_age	outgroup_sps
Cowc|CAOG_00267T0	OG0001005	Hsap	13.0	Hsap,Atha
Tthe|EAR97159	OG0001005	Hsap	13.0	Hsap,Atha
Clim|evm93s149	OG0001005	Hsap	13.0	Hsap,Atha
Ihof|evm2s249	OG0001005	Hsap	13.0	Hsap,Atha
Tthe|EAR82892	OG0001005	Hsap	13.0	Hsap,Atha
Ttra|AMSG_10406T0	OG0001005	Hsap	13.0	Hsap,Atha
Ocar|g3929	OG0001005	Hsap	13.0	Hsap,Atha
Acas|ELR25156	OG0001005	Hsap	13.0	Hsap,Atha
Ppal|EFA76465	OG0001005	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE19657	OG0001005	Hsap	13.0	Hsap,Atha
Ppal|EFA75157	OG0001005	Hsap	13.0	Hsap,Atha
Aque|PAC15713977	OG0001005	Hsap	13.0	Hsap,Atha
Ttra|AMSG_12265T0	OG0001005	Hsap	13.0	Hsap,Atha
Gpro|mRNA_9848	OG0001005	Hsap	13.0	Hsap,Atha
Dmel|FBtr0332911	OG0001005	Hsap	13.0	Hsap,Atha
Ttra|AMSG_01151T0	OG0001005	Hsap	13.0	Hsap,Atha
Cfra|CFRG3438T1	OG0001005	Hsap	13.0	Hsap,Atha
Falb|H696_00867T0	OG0001005	Hsap	13.0	Hsap,Atha
Ddis|DDB0185176	OG0001005	Hsap	13.0	Hsap,Atha
Falb|H696_00572T0	OG0001005	Hsap	13.0	Hsap,Atha
Ddis|DDB0185082	OG0001005	Hsap	13.0	Hsap,Atha
Ddis|DDB0232052	OG0001005	Hsap	13.0	Hsap,Atha
Ttra|AMSG_06846T0	OG0001005	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE19650	OG0001005	Hsap	13.0	Hsap,Atha
Acas|ELR15193	OG0001005	Hsap	13.0	Hsap,Atha
Sros|EGD80740	OG0001005	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE19654	OG0001005	Hsap	13.0	Hsap,Atha
Ppal|EFA86011	OG0001005	Hsap	13.0	Hsap,Atha
Pinf|PITG_08325T0	OG0001005	Hsap	13.0	Hsap,Atha
Nvec|EDO49345	OG0001005	Hsap	13.0	Hsap,Atha
Nvec|EDO49346	OG0001005	Hsap	13.0	Hsap,Atha
Nk52|evm28s355	OG0001005	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_135068	OG0001005	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000031522	OG0001005	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000032298	OG0001005	Hsap	13.0	Hsap,Atha
Skow|rna1075	OG0001005	Hsap	13.0	Hsap,Atha
Tthe|EAS02686	OG0001005	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE19648	OG0001005	Hsap	13.0	Hsap,Atha
Ddis|DDB0233388	OG0001005	Hsap	13.0	Hsap,Atha
Clim|evm84s134	OG0001005	Hsap	13.0	Hsap,Atha
Acas|ELR16829	OG0001005	Hsap	13.0	Hsap,Atha
Ddis|DDB0192196	OG0001005	Hsap	13.0	Hsap,Atha
Lgig|LotgiT223005	OG0001005	Hsap	13.0	Hsap,Atha
Aque|PAC15702947	OG0001005	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE19649	OG0001005	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE19653	OG0001005	Hsap	13.0	Hsap,Atha
Acas|ELR21788	OG0001005	Hsap	13.0	Hsap,Atha
Sarc|SARC_02095T0	OG0001005	Hsap	13.0	Hsap,Atha
Tthe|EAR93014	OG0001005	Hsap	13.0	Hsap,Atha
Ttra|AMSG_11147T0	OG0001005	Hsap	13.0	Hsap,Atha
Tthe|EAS06840	OG0001005	Hsap	13.0	Hsap,Atha
Ddis|DDB0233787	OG0001005	Hsap	13.0	Hsap,Atha
Hsap|ENST00000342740	OG0001005	Hsap	13.0	Hsap,Atha
Ddis|DDB0238632	OG0001005	Hsap	13.0	Hsap,Atha
Ttra|AMSG_05326T0	OG0001005	Hsap	13.0	Hsap,Atha
Ngru|EFC45487	OG0001006	Hsap	13.0	Hsap,Atha
Aque|PAC15722521	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_9_00131	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT5G09690.2	OG0001006	Hsap	13.0	Hsap,Atha
Acas|ELR15136	OG0001006	Hsap	13.0	Hsap,Atha
Hsap|ENST00000443868	OG0001006	Hsap	13.0	Hsap,Atha
Esil|Esi0228_0037.1	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S146_108V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_25_00131	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S232_52V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S56_118V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Crei|EDP06186	OG0001006	Hsap	13.0	Hsap,Atha
Spom|SPBC25H2.08c.1	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_14_00152	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pg.C_90161	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pg.C_90160	OG0001006	Hsap	13.0	Hsap,Atha
Acas|ELR21757	OG0001006	Hsap	13.0	Hsap,Atha
Acas|ELR15145	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT5G09720.1	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT2G03620.2	OG0001006	Hsap	13.0	Hsap,Atha
Tgon|TGME49_105190	OG0001006	Hsap	13.0	Hsap,Atha
Cneo|CNAG_03901T0	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S423_14V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Crei|EDP04095	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S430_6V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Crei|EDO96695	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_7_00428	OG0001006	Hsap	13.0	Hsap,Atha
Nk52|evm23s280	OG0001006	Hsap	13.0	Hsap,Atha
Cfra|CFRG2282T1	OG0001006	Hsap	13.0	Hsap,Atha
Sarc|SARC_02676T0	OG0001006	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000008720	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S395_48V6.3	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S198_111V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT3G19640.1	OG0001006	Hsap	13.0	Hsap,Atha
Crei|EDP09344	OG0001006	Hsap	13.0	Hsap,Atha
Sros|EGD73205	OG0001006	Hsap	13.0	Hsap,Atha
Nk52|evm16s277	OG0001006	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000001056	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT4G28580.1	OG0001006	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_84350	OG0001006	Hsap	13.0	Hsap,Atha
Pinf|PITG_17991T0	OG0001006	Hsap	13.0	Hsap,Atha
Tgon|TGME49_109240	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S795_3V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Clim|evm70s147	OG0001006	Hsap	13.0	Hsap,Atha
Ddis|DDB0217667	OG0001006	Hsap	13.0	Hsap,Atha
Esil|Esi0010_0024.1	OG0001006	Hsap	13.0	Hsap,Atha
Falb|H696_04580T0	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT5G09710.1	OG0001006	Hsap	13.0	Hsap,Atha
Ppal|EFA81925	OG0001006	Hsap	13.0	Hsap,Atha
Ppal|EFA81926	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT1G16010.3	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_167_00003	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT5G22830.1	OG0001006	Hsap	13.0	Hsap,Atha
Mbre|EDQ92854	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S135_59V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Pinf|PITG_17979T0	OG0001006	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_5_00153	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S297_67V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Crei|EDP07501	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S76_98V6.3	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT3G58970.1	OG0001006	Hsap	13.0	Hsap,Atha
Mver|MVEG_04952T0	OG0001006	Hsap	13.0	Hsap,Atha
Pinf|PITG_22161T0	OG0001006	Hsap	13.0	Hsap,Atha
Spun|SPPG_00673T0	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S1_808V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Tgon|TGME49_035410	OG0001006	Hsap	13.0	Hsap,Atha
Gpro|mRNA_2285	OG0001006	Hsap	13.0	Hsap,Atha
Tgon|TGME49_073970	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT5G64560.1	OG0001006	Hsap	13.0	Hsap,Atha
Ppat|PP1S493_8V6.1	OG0001006	Hsap	13.0	Hsap,Atha
Esil|Esi0053_0126.1	OG0001006	Hsap	13.0	Hsap,Atha
Atha|AT1G80900.1	OG0001006	Hsap	13.0	Hsap,Atha
Mlei|ML13712a-RA	OG0001007	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000014270	OG0001007	Hsap	13.0	Hsap,Atha
Crei|EDO99548	OG0001007	Hsap	13.0	Hsap,Atha
Sarc|SARC_02520T0	OG0001007	Hsap	13.0	Hsap,Atha
Sarc|SARC_02518T0	OG0001007	Hsap	13.0	Hsap,Atha
Skow|rna15620	OG0001007	Hsap	13.0	Hsap,Atha
Aque|PAC15724357	OG0001007	Hsap	13.0	Hsap,Atha
Atha|AT5G19400.3	OG0001007	Hsap	13.0	Hsap,Atha
Mbre|EDQ92013	OG0001007	Hsap	13.0	Hsap,Atha
Gpro|mRNA_1329	OG0001007	Hsap	13.0	Hsap,Atha
Ppat|PP1S311_73V6.1	OG0001007	Hsap	13.0	Hsap,Atha
Spom|SPBC2F12.03c.1	OG0001007	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000017766	OG0001007	Hsap	13.0	Hsap,Atha
Aque|PAC15717782	OG0001007	Hsap	13.0	Hsap,Atha
Hsap|ENST00000263073	OG0001007	Hsap	13.0	Hsap,Atha
Tadh|TriadT59186	OG0001007	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000000093	OG0001007	Hsap	13.0	Hsap,Atha
Skow|rna15544	OG0001007	Hsap	13.0	Hsap,Atha
Skow|rna22218	OG0001007	Hsap	13.0	Hsap,Atha
Ngru|EFC43402	OG0001007	Hsap	13.0	Hsap,Atha
Sarc|SARC_14495T0	OG0001007	Hsap	13.0	Hsap,Atha
Dmel|FBtr0084796	OG0001007	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_143810	OG0001007	Hsap	13.0	Hsap,Atha
Lgig|LotgiT225561	OG0001007	Hsap	13.0	Hsap,Atha
Ttra|AMSG_06049T0	OG0001007	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE5216	OG0001007	Hsap	13.0	Hsap,Atha
Ihof|evm1s308	OG0001007	Hsap	13.0	Hsap,Atha
Hsap|ENST00000507469	OG0001007	Hsap	13.0	Hsap,Atha
Sarc|SARC_00839T0	OG0001007	Hsap	13.0	Hsap,Atha
Pinf|PITG_15564T0	OG0001007	Hsap	13.0	Hsap,Atha
Ppat|PP1S80_14V6.1	OG0001007	Hsap	13.0	Hsap,Atha
Cfra|CFRG1658T1	OG0001007	Hsap	13.0	Hsap,Atha
Sros|EGD73328	OG0001007	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000000640	OG0001007	Hsap	13.0	Hsap,Atha
Cowc|CAOG_00046T0	OG0001007	Hsap	13.0	Hsap,Atha
Sros|EGD73124	OG0001007	Hsap	13.0	Hsap,Atha
Ihof|evm4s30	OG0001007	Hsap	13.0	Hsap,Atha
Spun|SPPG_06362T0	OG0001007	Hsap	13.0	Hsap,Atha
Cneo|CNAG_07351T0	OG0001007	Hsap	13.0	Hsap,Atha
Skow|rna7599	OG0001007	Hsap	13.0	Hsap,Atha
Spun|SPPG_08439T0	OG0001007	Hsap	13.0	Hsap,Atha
Lgig|LotgiT232390	OG0001007	Hsap	13.0	Hsap,Atha
Atha|AT1G28260.2	OG0001007	Hsap	13.0	Hsap,Atha
Ppat|PP1S28_218V6.1	OG0001007	Hsap	13.0	Hsap,Atha
Sros|EGD74996	OG0001007	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_28_00073	OG0001007	Hsap	13.0	Hsap,Atha
Cfra|CFRG0539T1	OG0001007	Hsap	13.0	Hsap,Atha
Mlei|ML16132a-RA	OG0001007	Hsap	13.0	Hsap,Atha
Spun|SPPG_04914T0	OG0001007	Hsap	13.0	Hsap,Atha
Cfra|CFRG6785T1	OG0001007	Hsap	13.0	Hsap,Atha
Dmel|FBtr0343669	OG0001007	Hsap	13.0	Hsap,Atha
Mver|MVEG_09659T0	OG0001007	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE3920	OG0001007	Hsap	13.0	Hsap,Atha
Acas|ELR24695	OG0001007	Hsap	13.0	Hsap,Atha
Nvec|EDO42311	OG0001007	Hsap	13.0	Hsap,Atha
Esil|Esi0327_0024.1	OG0001007	Hsap	13.0	Hsap,Atha
Mbre|EDQ88043	OG0001007	Hsap	13.0	Hsap,Atha
Nk52|evm19s277	OG0001007	Hsap	13.0	Hsap,Atha
Mver|MVEG_09113T0	OG0001007	Hsap	13.0	Hsap,Atha
Mver|MVEG_09114T0	OG0001007	Hsap	13.0	Hsap,Atha
Tadh|TriadT54089	OG0001007	Hsap	13.0	Hsap,Atha
Cneo|CNAG_05233T0	OG0001007	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000030470	OG0001007	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000020219	OG0001007	Hsap	13.0	Hsap,Atha
Mlei|ML13711a-RA	OG0001007	Hsap	13.0	Hsap,Atha
Ocar|g4993	OG0001007	Hsap	13.0	Hsap,Atha
Hsap|ENST00000361813	OG0001007	Hsap	13.0	Hsap,Atha
Gpro|mRNA_736	OG0001007	Hsap	13.0	Hsap,Atha
Ihof|evm2s323	OG0001007	Hsap	13.0	Hsap,Atha
Sarc|SARC_10089T0	OG0001007	Hsap	13.0	Hsap,Atha
Spom|SPBC2D10.13.1	OG0001007	Hsap	13.0	Hsap,Atha
Mver|MVEG_02491T0	OG0001007	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_75323	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g1611	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g8888	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15711805	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15721176	OG0001008	Hsap	13.0	Hsap,Atha
Nvec|EDO35341	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15701440	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g6641	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g7804	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g7803	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15704008	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15708773	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15708772	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ84822	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g5759	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g7396	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ88446	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15707114	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g6147	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g9669	OG0001008	Hsap	13.0	Hsap,Atha
Clim|evm4s240	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g4720	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15722310	OG0001008	Hsap	13.0	Hsap,Atha
Hsap|ENST00000380009	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g5784	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ87638	OG0001008	Hsap	13.0	Hsap,Atha
Lgig|LotgiT104488	OG0001008	Hsap	13.0	Hsap,Atha
Lgig|LotgiT153520	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ87636	OG0001008	Hsap	13.0	Hsap,Atha
Sros|EGD78111	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15699561	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ84187	OG0001008	Hsap	13.0	Hsap,Atha
Skow|rna12120	OG0001008	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000006496	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g10493	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15710426	OG0001008	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_71529	OG0001008	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_87015	OG0001008	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_81705	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15706283	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15706282	OG0001008	Hsap	13.0	Hsap,Atha
Dmel|FBtr0073077	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ92138	OG0001008	Hsap	13.0	Hsap,Atha
Lgig|LotgiT182753	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ88843	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15721175	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15714783	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15714785	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15714786	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15716495	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15716494	OG0001008	Hsap	13.0	Hsap,Atha
Sros|EGD73403	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g10758	OG0001008	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE27707	OG0001008	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000012051	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g593	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15699771	OG0001008	Hsap	13.0	Hsap,Atha
Lgig|LotgiT165917	OG0001008	Hsap	13.0	Hsap,Atha
Skow|rna7702	OG0001008	Hsap	13.0	Hsap,Atha
Sros|EGD76787	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ89668	OG0001008	Hsap	13.0	Hsap,Atha
Skow|rna7133	OG0001008	Hsap	13.0	Hsap,Atha
Lgig|LotgiT123341	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15707689	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15726007	OG0001008	Hsap	13.0	Hsap,Atha
Sros|EGD73386	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ85797	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ87110	OG0001008	Hsap	13.0	Hsap,Atha
Ocar|g7141	OG0001008	Hsap	13.0	Hsap,Atha
Mbre|EDQ87985	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15707431	OG0001008	Hsap	13.0	Hsap,Atha
Aque|PAC15701009	OG0001008	Hsap	13.0	Hsap,Atha
Sarc|SARC_07652T0	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_02588T0	OG0001009	Hsap	13.0	Hsap,Atha
Pinf|PITG_07276T0	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_11362T0	OG0001009	Hsap	13.0	Hsap,Atha
Ocar|g9285	OG0001009	Hsap	13.0	Hsap,Atha
Mbre|EDQ87968	OG0001009	Hsap	13.0	Hsap,Atha
Tadh|TriadT51611	OG0001009	Hsap	13.0	Hsap,Atha
Aque|PAC15722244	OG0001009	Hsap	13.0	Hsap,Atha
Ngru|EFC50785	OG0001009	Hsap	13.0	Hsap,Atha
Aque|PAC15722242	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_08478T0	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_08477T0	OG0001009	Hsap	13.0	Hsap,Atha
Ttra|AMSG_04448T0	OG0001009	Hsap	13.0	Hsap,Atha
Pinf|PITG_07277T0	OG0001009	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000002098	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0304518	OG0001009	Hsap	13.0	Hsap,Atha
Dmel|FBtr0088609	OG0001009	Hsap	13.0	Hsap,Atha
Hsap|ENST00000299314	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231858	OG0001009	Hsap	13.0	Hsap,Atha
Skow|rna22316	OG0001009	Hsap	13.0	Hsap,Atha
Ihof|evm1s1427	OG0001009	Hsap	13.0	Hsap,Atha
Nk52|evm18s2355	OG0001009	Hsap	13.0	Hsap,Atha
Mlei|ML085030a-RA	OG0001009	Hsap	13.0	Hsap,Atha
Ihof|evm12s124	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231859	OG0001009	Hsap	13.0	Hsap,Atha
Pinf|PITG_21907T0	OG0001009	Hsap	13.0	Hsap,Atha
Nk52|evm12s1401	OG0001009	Hsap	13.0	Hsap,Atha
Nvec|EDO40260	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_04732T0	OG0001009	Hsap	13.0	Hsap,Atha
Falb|H696_04957T0	OG0001009	Hsap	13.0	Hsap,Atha
Ppal|EFA79588	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_01577T0	OG0001009	Hsap	13.0	Hsap,Atha
Nvec|EDO28403	OG0001009	Hsap	13.0	Hsap,Atha
Ihof|evm7s26	OG0001009	Hsap	13.0	Hsap,Atha
Ppal|EFA80670	OG0001009	Hsap	13.0	Hsap,Atha
Spun|SPPG_07642T0	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_12053T0	OG0001009	Hsap	13.0	Hsap,Atha
Pinf|PITG_00725T0	OG0001009	Hsap	13.0	Hsap,Atha
Nk52|evm13s1607	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_04089T0	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231860	OG0001009	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_126576	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_18165T0	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_14496T0	OG0001009	Hsap	13.0	Hsap,Atha
Pinf|PITG_00745T0	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_09723T0	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231863	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231864	OG0001009	Hsap	13.0	Hsap,Atha
Lgig|LotgiT238796	OG0001009	Hsap	13.0	Hsap,Atha
Ihof|evm2s103	OG0001009	Hsap	13.0	Hsap,Atha
Mver|MVEG_01381T0	OG0001009	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE2124	OG0001009	Hsap	13.0	Hsap,Atha
Ppal|EFA79651	OG0001009	Hsap	13.0	Hsap,Atha
Nk52|evm4s1524	OG0001009	Hsap	13.0	Hsap,Atha
Ppal|EFA84682	OG0001009	Hsap	13.0	Hsap,Atha
Mver|MVEG_00078T0	OG0001009	Hsap	13.0	Hsap,Atha
Mver|MVEG_00077T0	OG0001009	Hsap	13.0	Hsap,Atha
Ihof|evm8s26	OG0001009	Hsap	13.0	Hsap,Atha
Mver|MVEG_11181T0	OG0001009	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_69357	OG0001009	Hsap	13.0	Hsap,Atha
Sros|EGD74981	OG0001009	Hsap	13.0	Hsap,Atha
Falb|H696_04778T0	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231857	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231854	OG0001009	Hsap	13.0	Hsap,Atha
Pinf|PITG_00744T0	OG0001009	Hsap	13.0	Hsap,Atha
Pinf|PITG_00743T0	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231865	OG0001009	Hsap	13.0	Hsap,Atha
Sarc|SARC_06249T0	OG0001009	Hsap	13.0	Hsap,Atha
Ddis|DDB0231862	OG0001009	Hsap	13.0	Hsap,Atha
Ppal|EFA77958	OG0001009	Hsap	13.0	Hsap,Atha
Cowc|CAOG_00121T0	OG0001009	Hsap	13.0	Hsap,Atha
Mver|MVEG_07989T0	OG0001009	Hsap	13.0	Hsap,Atha
Lgig|LotgiT171634	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT166065	OG0001010	Hsap	13.0	Hsap,Atha
Crei|EDP08219	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT155936	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT152741	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT175139	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT158585	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT154987	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT158418	OG0001010	Hsap	13.0	Hsap,Atha
Tthe|EAR89471	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT155600	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT162611	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT174556	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT176553	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT162023	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT160096	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT172056	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT161031	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT161037	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT152244	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT157268	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT175450	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT170939	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT176358	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT167643	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT176645	OG0001010	Hsap	13.0	Hsap,Atha
Pinf|PITG_01483T0	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT163240	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT165503	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT156713	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT237258	OG0001010	Hsap	13.0	Hsap,Atha
Pinf|PITG_18032T0	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT163173	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT161995	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT161860	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT171388	OG0001010	Hsap	13.0	Hsap,Atha
Lgig|LotgiT176561	OG0001010	Hsap	13.0	Hsap,Atha
