node	og	cluster	og_cluster
Anofun_Anofun_AFUN015796-RA	OG0000001	2	OG0000001_2
Anofun_Anofun_AFUN015797-RA	OG0000001	2	OG0000001_2
Anofun_Anofun_AFUN015801-RA	OG0000001	0	OG0000001_0
Anofun_Anofun_AFUN015802-RA	OG0000001	7	OG0000001_7
Anofun_Anofun_AFUN015888-RA	OG0000001	17	OG0000001_17
Anofun_Anofun_AFUN015889-RA	OG0000001	16	OG0000001_16
Anofun_Anofun_AFUN015891-RA	OG0000001	3	OG0000001_3
Anofun_Anofun_AFUN015960-RA	OG0000001	14	OG0000001_14
Anofun_Anofun_AFUN015961-RA	OG0000001	15	OG0000001_15
Anofun_Anofun_AFUN015962-RA	OG0000001	10	OG0000001_10
Anofun_Anofun_AFUN015963-RA	OG0000001	9	OG0000001_9
Anogam_Anogam_AGAP002862-RA	OG0000001	12	OG0000001_12
Anogam_Anogam_AGAP002865-RA	OG0000001	16	OG0000001_16
Anogam_Anogam_AGAP002866-RA	OG0000001	17	OG0000001_17
Anogam_Anogam_AGAP002867-RA	OG0000001	3	OG0000001_3
Anogam_Anogam_AGAP002868-RA	OG0000001	7	OG0000001_7
Anogam_Anogam_AGAP002869-RA	OG0000001	0	OG0000001_0
Anogam_Anogam_AGAP002870-RA	OG0000001	4	OG0000001_4
Anogam_Anogam_AGAP008203-RA	OG0000001	2	OG0000001_2
Anogam_Anogam_AGAP008204-RA	OG0000001	2	OG0000001_2
Anogam_Anogam_AGAP008205-RA	OG0000001	9	OG0000001_9
Anogam_Anogam_AGAP008206-RA	OG0000001	10	OG0000001_10
Anogam_Anogam_AGAP008207-RA	OG0000001	14	OG0000001_14
Anogam_Anogam_AGAP008208-RA	OG0000001	15	OG0000001_15
Anogam_Anogam_AGAP008209-RA	OG0000001	1	OG0000001_1
Anogam_Anogam_AGAP008210-RA	OG0000001	8	OG0000001_8
Anogam_Anogam_AGAP008212-RA	OG0000001	11	OG0000001_11
Anogam_Anogam_AGAP008213-RA	OG0000001	13	OG0000001_13
Anogam_Anogam_AGAP008214-RA	OG0000001	6	OG0000001_6
Anogam_Anogam_AGAP011028-RA	OG0000001	5	OG0000001_5
Anogam_Anogam_AGAP011029-RA	OG0000001	5	OG0000001_5
Anogam_Anogam_AGAP012855-RA	OG0000001	2	OG0000001_2
Anogam_Anogam_AGAP013128-RA	OG0000001	20	OG0000001_20
Anomac_Anomac_AMAM001572-RA	OG0000001	7	OG0000001_7
Anomac_Anomac_AMAM001618-RA	OG0000001	5	OG0000001_5
Anomac_Anomac_AMAM002967-RA	OG0000001	11	OG0000001_11
Anomac_Anomac_AMAM004817-RA	OG0000001	17	OG0000001_17
Anomac_Anomac_AMAM004957-RA	OG0000001	0	OG0000001_0
Anomac_Anomac_AMAM005374-RA	OG0000001	3	OG0000001_3
Anomac_Anomac_AMAM006711-RA	OG0000001	10	OG0000001_10
Anomac_Anomac_AMAM012111-RA	OG0000001	4	OG0000001_4
Anomac_Anomac_AMAM012429-RA	OG0000001	2	OG0000001_2
Anomac_Anomac_AMAM014117-RA	OG0000001	1	OG0000001_1
Anomac_Anomac_AMAM014495-RA	OG0000001	8	OG0000001_8
Anomac_Anomac_AMAM015126-RA	OG0000001	15	OG0000001_15
Anomac_Anomac_AMAM016404-RA	OG0000001	16	OG0000001_16
Anomac_Anomac_AMAM016978-RA	OG0000001	20	OG0000001_20
Anomac_Anomac_AMAM019133-RA	OG0000001	6	OG0000001_6
Anomac_Anomac_AMAM020291-RA	OG0000001	14	OG0000001_14
Anomin_Anomin_AMIN003221-RA	OG0000001	16	OG0000001_16
Anomin_Anomin_AMIN003222-RA	OG0000001	12	OG0000001_12
Anomin_Anomin_AMIN004360-RA	OG0000001	5	OG0000001_5
Anomin_Anomin_AMIN006066-RA	OG0000001	11	OG0000001_11
Anomin_Anomin_AMIN006067-RA	OG0000001	8	OG0000001_8
Anomin_Anomin_AMIN006068-RA	OG0000001	10	OG0000001_10
Anomin_Anomin_AMIN006069-RA	OG0000001	2	OG0000001_2
Anomin_Anomin_AMIN006494-RA	OG0000001	20	OG0000001_20
Anosin_Anosin_ASIS003242-RA	OG0000001	10	OG0000001_10
Anosin_Anosin_ASIS003536-RA	OG0000001	21	OG0000001_21
Anosin_Anosin_ASIS005579-RA	OG0000001	1	OG0000001_1
Anosin_Anosin_ASIS006074-RA	OG0000001	14	OG0000001_14
Anosin_Anosin_ASIS006322-RA	OG0000001	15	OG0000001_15
Anosin_Anosin_ASIS008041-RA	OG0000001	2	OG0000001_2
Anosin_Anosin_ASIS011326-RA	OG0000001	5	OG0000001_5
Anosin_Anosin_ASIS012221-RA	OG0000001	9	OG0000001_9
Anosin_Anosin_ASIS012814-RA	OG0000001	0	OG0000001_0
Anosin_Anosin_ASIS013270-RA	OG0000001	7	OG0000001_7
Anosin_Anosin_ASIS013274-RA	OG0000001	16	OG0000001_16
Anosin_Anosin_ASIS015663-RA	OG0000001	13	OG0000001_13
Anosin_Anosin_ASIS016248-RA	OG0000001	12	OG0000001_12
Anosin_Anosin_ASIS016861-RA	OG0000001	4	OG0000001_4
Anosin_Anosin_ASIS017289-RA	OG0000001	11	OG0000001_11
Anosin_Anosin_ASIS018100-RA	OG0000001	8	OG0000001_8
Anosin_Anosin_ASIS023012-RA	OG0000001	16	OG0000001_16
Anoste_Anoste_ASTEI00453-RA	OG0000001	17	OG0000001_17
Anoste_Anoste_ASTEI03056-RA	OG0000001	11	OG0000001_11
Anoste_Anoste_ASTEI03057-RA	OG0000001	8	OG0000001_8
Anoste_Anoste_ASTEI03058-RA	OG0000001	15	OG0000001_15
Anoste_Anoste_ASTEI03059-RA	OG0000001	14	OG0000001_14
Anoste_Anoste_ASTEI03060-RA	OG0000001	10	OG0000001_10
Anoste_Anoste_ASTEI05843-RA	OG0000001	5	OG0000001_5
Anoalb_Anoalb_AALB001268-RA	OG0000002	24	OG0000002_24
Anoalb_Anoalb_AALB002819-RA	OG0000002		OG0000002_nan
Anoalb_Anoalb_AALB004833-RA	OG0000002		OG0000002_nan
Anoalb_Anoalb_AALB007016-RA	OG0000002		OG0000002_nan
Anoalb_Anoalb_AALB007017-RA	OG0000002		OG0000002_nan
Anoalb_Anoalb_AALB007453-RA	OG0000002	24	OG0000002_24
Anoalb_Anoalb_AALB010886-RA	OG0000002	3	OG0000002_3
Anoatr_Anoatr_AATE001389-RA	OG0000002	4	OG0000002_4
Anoatr_Anoatr_AATE008432-RA	OG0000002	5	OG0000002_5
Anoatr_Anoatr_AATE009728-RA	OG0000002	2	OG0000002_2
Anoatr_Anoatr_AATE013719-RA	OG0000002	21	OG0000002_21
Anoatr_Anoatr_AATE013880-RA	OG0000002	2	OG0000002_2
Anochr_Anochr_ACHR006465-RA	OG0000002	11	OG0000002_11
Anochr_Anochr_ACHR007470-RA	OG0000002	9	OG0000002_9
Anochr_Anochr_ACHR007956-RA	OG0000002	10	OG0000002_10
Anochr_Anochr_ACHR008039-RA	OG0000002	20	OG0000002_20
Anochr_Anochr_ACHR008040-RA	OG0000002	20	OG0000002_20
Anochr_Anochr_ACHR008867-RA	OG0000002	18	OG0000002_18
Anochr_Anochr_ACHR009767-RA	OG0000002	25	OG0000002_25
Anocul_Anocul_ACUA002941-RA	OG0000002	2	OG0000002_2
Anocul_Anocul_ACUA005998-RA	OG0000002	4	OG0000002_4
Anocul_Anocul_ACUA018048-RA	OG0000002	8	OG0000002_8
Anocul_Anocul_ACUA019301-RA	OG0000002	8	OG0000002_8
Anocul_Anocul_ACUA022105-RA	OG0000002	11	OG0000002_11
Anocul_Anocul_ACUA025939-RA	OG0000002	4	OG0000002_4
Anodar_Anodar_ADAC003389-RA	OG0000002	18	OG0000002_18
Anodar_Anodar_ADAC003660-RA	OG0000002	24	OG0000002_24
Anodir_Anodir_ADIR000773-RA	OG0000002	2	OG0000002_2
Anodir_Anodir_ADIR002576-RA	OG0000002	27	OG0000002_27
Anodir_Anodir_ADIR004339-RA	OG0000002	8	OG0000002_8
Anodir_Anodir_ADIR004361-RA	OG0000002		OG0000002_nan
Anodir_Anodir_ADIR004457-RA	OG0000002	10	OG0000002_10
Anodir_Anodir_ADIR004463-RA	OG0000002	18	OG0000002_18
Anodir_Anodir_ADIR004467-RA	OG0000002	12	OG0000002_12
Anodir_Anodir_ADIR005288-RA	OG0000002	12	OG0000002_12
Anodir_Anodir_ADIR005764-RA	OG0000002	14	OG0000002_14
Anodir_Anodir_ADIR005888-RA	OG0000002		OG0000002_nan
Anodir_Anodir_ADIR006767-RA	OG0000002	0	OG0000002_0
Anodir_Anodir_ADIR009022-RA	OG0000002	18	OG0000002_18
Anodir_Anodir_ADIR009023-RA	OG0000002		OG0000002_nan
Anodir_Anodir_ADIR009024-RA	OG0000002	12	OG0000002_12
Anodir_Anodir_ADIR009035-RA	OG0000002	2	OG0000002_2
Anodir_Anodir_ADIR009687-RA	OG0000002	2	OG0000002_2
Anodir_Anodir_ADIR009772-RA	OG0000002	16	OG0000002_16
Anodir_Anodir_ADIR009773-RA	OG0000002	7	OG0000002_7
Anodir_Anodir_ADIR010831-RA	OG0000002	12	OG0000002_12
Anodir_Anodir_ADIR011727-RA	OG0000002	12	OG0000002_12
Anodir_Anodir_ADIR011730-RA	OG0000002	21	OG0000002_21
Anodir_Anodir_ADIR011734-RA	OG0000002	13	OG0000002_13
Anodir_Anodir_ADIR011736-RA	OG0000002	12	OG0000002_12
Anoepi_Anoepi_AEPI003688-RA	OG0000002	9	OG0000002_9
Anoepi_Anoepi_AEPI007832-RA	OG0000002	23	OG0000002_23
Anoepi_Anoepi_AEPI010282-RA	OG0000002	4	OG0000002_4
Anoepi_Anoepi_AEPI010331-RA	OG0000002		OG0000002_nan
Anoepi_Anoepi_AEPI010505-RA	OG0000002	10	OG0000002_10
Anoepi_Anoepi_AEPI010531-RA	OG0000002	1	OG0000002_1
Anoepi_Anoepi_AEPI010632-RA	OG0000002	12	OG0000002_12
Anoepi_Anoepi_AEPI010655-RA	OG0000002	2	OG0000002_2
Anoepi_Anoepi_AEPI010656-RA	OG0000002	2	OG0000002_2
Anoepi_Anoepi_AEPI010763-RA	OG0000002	19	OG0000002_19
Anoepi_Anoepi_AEPI011327-RA	OG0000002	15	OG0000002_15
Anoepi_Anoepi_AEPI011342-RA	OG0000002	14	OG0000002_14
Anoepi_Anoepi_AEPI011360-RA	OG0000002	10	OG0000002_10
Anoepi_Anoepi_AEPI011361-RA	OG0000002	13	OG0000002_13
Anoepi_Anoepi_AEPI011367-RA	OG0000002	0	OG0000002_0
Anoepi_Anoepi_AEPI011369-RA	OG0000002	20	OG0000002_20
Anoepi_Anoepi_AEPI011380-RA	OG0000002	2	OG0000002_2
Anoepi_Anoepi_AEPI011383-RA	OG0000002		OG0000002_nan
Anoepi_Anoepi_AEPI011388-RA	OG0000002	25	OG0000002_25
Anoepi_Anoepi_AEPI011389-RA	OG0000002		OG0000002_nan
Anoepi_Anoepi_AEPI011391-RA	OG0000002	2	OG0000002_2
Anoepi_Anoepi_AEPI011405-RA	OG0000002		OG0000002_nan
Anoepi_Anoepi_AEPI011406-RA	OG0000002		OG0000002_nan
Anoepi_Anoepi_AEPI011407-RA	OG0000002	10	OG0000002_10
Anoepi_Anoepi_AEPI011414-RA	OG0000002	6	OG0000002_6
Anoepi_Anoepi_AEPI011427-RA	OG0000002	7	OG0000002_7
Anoepi_Anoepi_AEPI011429-RA	OG0000002	11	OG0000002_11
Anoepi_Anoepi_AEPI011430-RA	OG0000002	12	OG0000002_12
Anoepi_Anoepi_AEPI011443-RA	OG0000002	10	OG0000002_10
Anoepi_Anoepi_AEPI011463-RA	OG0000002	4	OG0000002_4
Anoepi_Anoepi_AEPI011474-RA	OG0000002	12	OG0000002_12
Anoepi_Anoepi_AEPI011477-RA	OG0000002	4	OG0000002_4
Anoepi_Anoepi_AEPI011491-RA	OG0000002	28	OG0000002_28
Anoepi_Anoepi_AEPI011514-RA	OG0000002	26	OG0000002_26
Anoepi_Anoepi_AEPI011527-RA	OG0000002		OG0000002_nan
Anoepi_Anoepi_AEPI011550-RA	OG0000002	7	OG0000002_7
Anoepi_Anoepi_AEPI011554-RA	OG0000002	8	OG0000002_8
Anoepi_Anoepi_AEPI011563-RA	OG0000002	2	OG0000002_2
Anoepi_Anoepi_AEPI011565-RA	OG0000002	4	OG0000002_4
Anoepi_Anoepi_AEPI011567-RA	OG0000002	20	OG0000002_20
Anoepi_Anoepi_AEPI011569-RA	OG0000002	18	OG0000002_18
Anoepi_Anoepi_AEPI011577-RA	OG0000002	15	OG0000002_15
Anoepi_Anoepi_AEPI011581-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN000559-RA	OG0000002	12	OG0000002_12
Anofun_Anofun_AFUN001424-RA	OG0000002	4	OG0000002_4
Anofun_Anofun_AFUN004065-RA	OG0000002	2	OG0000002_2
Anofun_Anofun_AFUN005095-RA	OG0000002	26	OG0000002_26
Anofun_Anofun_AFUN005382-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN006022-RA	OG0000002	11	OG0000002_11
Anofun_Anofun_AFUN006138-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN006514-RA	OG0000002	3	OG0000002_3
Anofun_Anofun_AFUN006533-RA	OG0000002	16	OG0000002_16
Anofun_Anofun_AFUN006534-RA	OG0000002	16	OG0000002_16
Anofun_Anofun_AFUN006535-RA	OG0000002	6	OG0000002_6
Anofun_Anofun_AFUN006564-RA	OG0000002	2	OG0000002_2
Anofun_Anofun_AFUN006566-RA	OG0000002	20	OG0000002_20
Anofun_Anofun_AFUN006567-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN006568-RA	OG0000002	15	OG0000002_15
Anofun_Anofun_AFUN007083-RA	OG0000002	20	OG0000002_20
Anofun_Anofun_AFUN009162-RA	OG0000002	18	OG0000002_18
Anofun_Anofun_AFUN010637-RA	OG0000002	8	OG0000002_8
Anofun_Anofun_AFUN010638-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN010761-RA	OG0000002	20	OG0000002_20
Anofun_Anofun_AFUN011142-RA	OG0000002	18	OG0000002_18
Anofun_Anofun_AFUN011762-RA	OG0000002	18	OG0000002_18
Anofun_Anofun_AFUN011763-RA	OG0000002	4	OG0000002_4
Anofun_Anofun_AFUN011834-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN011869-RA	OG0000002	18	OG0000002_18
Anofun_Anofun_AFUN011906-RA	OG0000002	27	OG0000002_27
Anofun_Anofun_AFUN011912-RA	OG0000002	2	OG0000002_2
Anofun_Anofun_AFUN011940-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN011946-RA	OG0000002	3	OG0000002_3
Anofun_Anofun_AFUN011987-RA	OG0000002	2	OG0000002_2
Anofun_Anofun_AFUN011995-RA	OG0000002	7	OG0000002_7
Anofun_Anofun_AFUN012002-RA	OG0000002	2	OG0000002_2
Anofun_Anofun_AFUN012015-RA	OG0000002	18	OG0000002_18
Anofun_Anofun_AFUN012017-RA	OG0000002	15	OG0000002_15
Anofun_Anofun_AFUN012028-RA	OG0000002	6	OG0000002_6
Anofun_Anofun_AFUN012042-RA	OG0000002	4	OG0000002_4
Anofun_Anofun_AFUN012043-RA	OG0000002	4	OG0000002_4
Anofun_Anofun_AFUN014679-RA	OG0000002		OG0000002_nan
Anofun_Anofun_AFUN015286-RA	OG0000002	17	OG0000002_17
Anogam_Anogam_AGAP000105-RA	OG0000002	23	OG0000002_23
Anogam_Anogam_AGAP000408-RA	OG0000002	6	OG0000002_6
Anogam_Anogam_AGAP002950-RA	OG0000002	17	OG0000002_17
Anogam_Anogam_AGAP003624-RA	OG0000002	6	OG0000002_6
Anogam_Anogam_AGAP006404-RA	OG0000002		OG0000002_nan
Anogam_Anogam_AGAP007639-RA	OG0000002	6	OG0000002_6
Anogam_Anogam_AGAP012782-RA	OG0000002	6	OG0000002_6
Anomac_Anomac_AMAM000605-RA	OG0000002	3	OG0000002_3
Anomac_Anomac_AMAM002389-RA	OG0000002	4	OG0000002_4
Anomac_Anomac_AMAM007298-RA	OG0000002	18	OG0000002_18
Anomac_Anomac_AMAM010863-RA	OG0000002	0	OG0000002_0
Anomac_Anomac_AMAM011249-RA	OG0000002	4	OG0000002_4
Anomac_Anomac_AMAM011674-RA	OG0000002	4	OG0000002_4
Anomac_Anomac_AMAM014107-RA	OG0000002	12	OG0000002_12
Anomac_Anomac_AMAM015856-RA	OG0000002	3	OG0000002_3
Anomac_Anomac_AMAM022838-RA	OG0000002	4	OG0000002_4
Anomin_Anomin_AMIN000070-RA	OG0000002	26	OG0000002_26
Anomin_Anomin_AMIN000978-RA	OG0000002	3	OG0000002_3
Anomin_Anomin_AMIN001581-RA	OG0000002	4	OG0000002_4
Anomin_Anomin_AMIN002115-RA	OG0000002	24	OG0000002_24
Anomin_Anomin_AMIN004544-RA	OG0000002	5	OG0000002_5
Anomin_Anomin_AMIN004546-RA	OG0000002	19	OG0000002_19
Anomin_Anomin_AMIN005875-RA	OG0000002	19	OG0000002_19
Anomin_Anomin_AMIN005876-RA	OG0000002	4	OG0000002_4
Anomin_Anomin_AMIN006437-RA	OG0000002	12	OG0000002_12
Anomin_Anomin_AMIN006479-RA	OG0000002	22	OG0000002_22
Anomin_Anomin_AMIN006603-RA	OG0000002	28	OG0000002_28
Anomin_Anomin_AMIN007521-RA	OG0000002	4	OG0000002_4
Anomin_Anomin_AMIN007522-RA	OG0000002	28	OG0000002_28
Anomin_Anomin_AMIN009374-RA	OG0000002	18	OG0000002_18
Anomin_Anomin_AMIN009376-RA	OG0000002	12	OG0000002_12
Anomin_Anomin_AMIN009886-RA	OG0000002	10	OG0000002_10
Anosin_Anosin_ASIS009203-RA	OG0000002	16	OG0000002_16
Anosin_Anosin_ASIS009660-RA	OG0000002	10	OG0000002_10
Anosin_Anosin_ASIS020694-RA	OG0000002	2	OG0000002_2
Anoste_Anoste_ASTEI05303-RA	OG0000002	4	OG0000002_4
Anoste_Anoste_ASTEI08322-RA	OG0000002	16	OG0000002_16
Anoste_Anoste_ASTEI09796-RA	OG0000002	12	OG0000002_12
Anoste_Anoste_ASTEI09801-RA	OG0000002	1	OG0000002_1
Anoste_Anoste_ASTEI09802-RA	OG0000002	1	OG0000002_1
Anoste_Anoste_ASTEI09803-RA	OG0000002	1	OG0000002_1
Anoste_Anoste_ASTEI10372-RA	OG0000002	0	OG0000002_0
Anoste_Anoste_ASTEI10931-RA	OG0000002	14	OG0000002_14
Anoste_Anoste_ASTEI10982-RA	OG0000002	14	OG0000002_14
Anoste_Anoste_ASTEI11041-RA	OG0000002	11	OG0000002_11
Anoste_Anoste_ASTEI11053-RA	OG0000002	4	OG0000002_4
Anoste_Anoste_ASTEI11055-RA	OG0000002	4	OG0000002_4
Anoste_Anoste_ASTEI11373-RA	OG0000002	1	OG0000002_1
Anoste_Anoste_ASTEI11546-RA	OG0000002	10	OG0000002_10
Anoste_Anoste_ASTEI11571-RA	OG0000002	3	OG0000002_3
Anoste_Anoste_ASTEI11572-RA	OG0000002	3	OG0000002_3
Anoste_Anoste_ASTEI11662-RA	OG0000002	22	OG0000002_22
Anoste_Anoste_ASTEI11744-RA	OG0000002	19	OG0000002_19
Anoalb_Anoalb_AALB009991-RA	OG0000003		OG0000003_nan
Anoalb_Anoalb_AALB010712-RA	OG0000003	0	OG0000003_0
Anoalb_Anoalb_AALB010818-RA	OG0000003	0	OG0000003_0
Anoalb_Anoalb_AALB014918-RA	OG0000003	2	OG0000003_2
Anoalb_Anoalb_AALB015876-RA	OG0000003		OG0000003_nan
Anoalb_Anoalb_AALB015877-RA	OG0000003		OG0000003_nan
Anoalb_Anoalb_AALB015878-RA	OG0000003	0	OG0000003_0
Anoalb_Anoalb_AALB015879-RA	OG0000003		OG0000003_nan
Anoalb_Anoalb_AALB015880-RA	OG0000003	1	OG0000003_1
Anoalb_Anoalb_AALB015881-RA	OG0000003	0	OG0000003_0
Anoalb_Anoalb_AALB015882-RA	OG0000003		OG0000003_nan
Anoalb_Anoalb_AALB015883-RA	OG0000003	0	OG0000003_0
Anoatr_Anoatr_AATE013280-RA	OG0000003	0	OG0000003_0
Anoatr_Anoatr_AATE016913-RA	OG0000003	0	OG0000003_0
Anoatr_Anoatr_AATE020271-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR002432-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR002433-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR002934-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR003017-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR003018-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR003019-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR003020-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR005095-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR005096-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR005746-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR005747-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR006080-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR006081-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR006585-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR006586-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR015035-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR015036-RA	OG0000003	0	OG0000003_0
Anochr_Anochr_ACHR015037-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA006006-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA011031-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA013143-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA013179-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA021788-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA022945-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA023028-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA024340-RA	OG0000003	0	OG0000003_0
Anocul_Anocul_ACUA025257-RA	OG0000003	0	OG0000003_0
Anodar_Anodar_ADAC000360-RA	OG0000003	1	OG0000003_1
Anodar_Anodar_ADAC003076-RA	OG0000003	1	OG0000003_1
Anodar_Anodar_ADAC003371-RA	OG0000003	2	OG0000003_2
Anodar_Anodar_ADAC003711-RA	OG0000003	0	OG0000003_0
Anodar_Anodar_ADAC006287-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR000815-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009588-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009593-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009594-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009595-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009596-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009597-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009598-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009607-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009608-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009667-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009668-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR009669-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR014842-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR015954-RA	OG0000003	0	OG0000003_0
Anodir_Anodir_ADIR015955-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002018-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002019-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002020-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002021-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002022-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002023-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002024-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI002025-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI004282-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI007954-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI010290-RA	OG0000003	0	OG0000003_0
Anoepi_Anoepi_AEPI014284-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF003525-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF007405-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF007640-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF009498-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF011021-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF012159-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF012794-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF013259-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF014708-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF016074-RA	OG0000003	0	OG0000003_0
Anofar_Anofar_AFAF017212-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN002156-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN004919-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN004926-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN004927-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN009311-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN016011-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN016147-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN016148-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN016150-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN016151-RA	OG0000003	0	OG0000003_0
Anofun_Anofun_AFUN016152-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP000164-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP011403-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP011404-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP011405-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP011407-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP011408-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP011409-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP011418-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012027-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012546-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012602-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012619-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012704-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012719-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012722-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012741-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012742-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012753-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012767-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012768-RA	OG0000003	0	OG0000003_0
Anogam_Anogam_AGAP012816-RA	OG0000003	0	OG0000003_0
